as_of,B12997,B01157,B09833,B06061,B11293,B05947,B13835,B14040,B04313,B11222,B08385,B11999,B02396,B04312,B07347,B13177,B04841,B13086
1/10/2012,46.5907,20.2967,77.6388,12.5794,44.0961,40.8541,30.1864,61.17,60.4369,49.2096,37.524,32.2662,69.9458,70.4348,17.9968,31.8371,1518.76,50.935
1/11/2012,46.5019,20.2786,77.6388,12.554,44.2031,40.9586,30.2633,61.3609,60.6842,49.4269,37.6876,32.3709,70.2854,70.6913,18.0343,31.8099,1523.44,51.0516
1/12/2012,46.6129,20.3512,77.8845,12.6048,44.3101,41.2124,30.5095,61.658,60.9315,49.5718,37.8513,32.5654,70.7834,71.0504,18.1839,31.8644,1530.46,51.1811
1/13/2012,46.302,20.206,77.4155,12.5286,43.9891,41.0183,30.3248,61.0214,59.9424,49.1854,37.6058,32.356,70.0816,69.8192,18.0717,31.6467,1521.1,50.948
1/14/2012,46.302,20.206,77.4155,12.5286,43.9891,41.0183,30.3248,61.0214,59.9424,49.1854,37.6058,32.356,70.0816,69.8192,18.0717,31.6467,1521.1,50.948
1/15/2012,46.302,20.206,77.4155,12.5286,43.9891,41.0183,30.3248,61.0214,59.9424,49.1854,37.6058,32.356,70.0816,69.8192,18.0717,31.6467,1521.1,50.948
1/16/2012,46.302,20.206,77.4155,12.5286,43.9891,41.0183,30.3248,61.0214,59.9424,49.1854,37.6058,32.356,70.0816,69.8192,18.0717,31.6467,1521.1,50.948
1/17/2012,46.4796,20.2967,77.6165,12.5794,44.2031,41.0631,30.5095,61.0427,60.1402,49.5718,37.6876,32.4607,70.2401,70.0757,18.1465,31.7283,1530.46,51.1552
1/18/2012,47.0126,20.6054,78.7333,12.7952,44.9523,41.5111,31.0326,62.1672,61.2282,50.3927,38.291,32.9244,71.3945,71.3582,18.5207,32.1637,1563.22,52.1395
1/19/2012,47.2569,20.7687,79.2023,12.8968,45.3091,41.7351,31.4018,62.7825,61.7228,51.1654,38.516,33.1937,72.0736,71.9738,18.6329,32.3814,1577.26,52.8258
1/20/2012,47.3235,20.7324,79.0907,12.8841,45.2734,41.7052,31.2172,62.7188,61.525,51.1654,38.5365,33.2535,72.0736,71.666,18.5581,32.2997,1567.9,52.6316
1/21/2012,47.3235,20.7324,79.0907,12.8841,45.2734,41.7052,31.2172,62.7188,61.525,51.1654,38.5365,33.2535,72.0736,71.666,18.5581,32.2997,1567.9,52.6316
1/22/2012,47.3235,20.7324,79.0907,12.8841,45.2734,41.7052,31.2172,62.7188,61.525,51.1654,38.5365,33.2535,72.0736,71.666,18.5581,32.2997,1567.9,52.6316
1/23/2012,47.5012,20.6961,79.2023,12.9094,45.2734,41.6455,31.2018,62.8037,61.4261,51.3344,38.5058,33.1787,72.0057,71.5634,18.5581,32.3814,1563.22,52.6704
1/24/2012,47.479,20.7869,79.4257,12.9221,45.5588,41.6753,31.4326,63.0795,61.8217,51.7449,38.7001,33.4779,72.0736,72.0764,18.5955,32.463,1570.24,52.8258
1/25/2012,47.9453,21.0229,80.2968,13.0237,46.1296,41.974,31.8326,63.9919,62.6625,52.7349,39.1706,33.7471,72.9791,72.9998,18.82,32.6535,1586.62,53.3309
1/26/2012,47.701,20.8414,79.8724,12.9348,46.0226,41.9889,31.4941,63.5887,62.069,52.5176,38.9865,33.5826,72.4584,72.3329,18.7826,32.463,1579.6,53.1755
1/27/2012,47.7899,20.9321,79.8277,12.9602,46.308,42.0636,31.5864,64.0131,62.4152,52.9522,39.2524,33.6873,72.5716,72.7433,18.8574,32.4902,1595.98,53.4604
1/28/2012,47.7899,20.9321,79.8277,12.9602,46.308,42.0636,31.5864,64.0131,62.4152,52.9522,39.2524,33.6873,72.5716,72.7433,18.8574,32.4902,1595.98,53.4604
1/29/2012,47.7899,20.9321,79.8277,12.9602,46.308,42.0636,31.5864,64.0131,62.4152,52.9522,39.2524,33.6873,72.5716,72.7433,18.8574,32.4902,1595.98,53.4604
1/30/2012,47.6122,20.7869,79.515,12.8714,46.1653,41.8844,31.371,63.61,62.2174,51.7449,39.0172,33.4928,71.8699,72.5381,18.7077,32.4086,1591.3,53.2532
1/31/2012,47.5678,20.8232,79.582,12.8587,46.0583,42.0038,31.4018,63.4614,62.4152,51.8415,39.007,33.4779,71.9604,72.7433,18.7826,32.4902,1588.96,53.0978
2/1/2012,48.0786,21.2226,80.7435,13.0998,46.8788,42.4667,31.9403,64.5011,63.4538,52.6383,39.7638,34.166,73.0017,73.9232,19.0819,33.1433,1621.73,53.836
2/2/2012,48.1008,21.2408,80.6988,13.0871,46.8788,42.4369,32.1557,64.5011,63.7506,52.7107,39.907,34.2258,72.798,74.231,19.2315,33.1161,1626.41,53.9007
2/3/2012,48.8114,21.6765,82.106,13.341,47.7707,43.1237,32.7557,65.8378,64.8881,53.8456,40.6842,34.9139,74.292,75.5648,19.5683,33.7691,1656.83,54.6001
2/4/2012,48.8114,21.6765,82.106,13.341,47.7707,43.1237,32.7557,65.8378,64.8881,53.8456,40.6842,34.9139,74.292,75.5648,19.5683,33.7691,1656.83,54.6001
2/5/2012,48.8114,21.6765,82.106,13.341,47.7707,43.1237,32.7557,65.8378,64.8881,53.8456,40.6842,34.9139,74.292,75.5648,19.5683,33.7691,1656.83,54.6001
2/6/2012,48.7448,21.7128,81.9496,13.341,47.7351,43.0341,32.7096,65.6893,64.9376,53.8215,40.6331,34.8541,74.1788,75.6161,19.5683,33.6875,1656.83,54.613
2/7/2012,48.7892,21.7672,82.1953,13.3283,47.8778,43.0939,32.7096,65.8802,64.9376,53.5559,40.6535,34.9139,73.9977,75.6161,19.5309,33.7147,1654.49,54.6389
2/8/2012,48.8114,21.8036,82.374,13.341,47.9491,43.064,32.7403,66.0712,64.987,53.58,40.7047,35.0037,74.1788,75.6674,19.6057,33.7147,1654.49,54.6001
2/9/2012,48.8558,21.8217,82.575,13.3283,48.1989,43.1387,32.8788,66.2197,65.2838,53.3385,40.7149,34.9289,74.7673,76.0265,19.6805,33.7691,1659.17,54.7166
2/10/2012,48.4339,21.5675,81.6816,13.2268,47.6281,42.7803,32.5096,65.6893,64.6408,52.7832,40.2649,34.5699,73.7487,75.257,19.456,33.4698,1642.79,54.1986
2/11/2012,48.4339,21.5675,81.6816,13.2268,47.6281,42.7803,32.5096,65.6893,64.6408,52.7832,40.2649,34.5699,73.7487,75.257,19.456,33.4698,1642.79,54.1986
2/12/2012,48.4339,21.5675,81.6816,13.2268,47.6281,42.7803,32.5096,65.6893,64.6408,52.7832,40.2649,34.5699,73.7487,75.257,19.456,33.4698,1642.79,54.1986
2/13/2012,48.7226,21.8217,82.3517,13.341,48.0205,42.9893,32.8327,66.2834,65.0859,53.411,40.7047,34.9139,74.2693,75.77,19.6805,33.6875,1659.17,54.6778
2/14/2012,48.6115,21.7854,82.039,13.2902,48.1989,42.9893,33.0481,66.05,65.1354,53.0729,40.5922,34.9438,74.2467,75.8213,19.6805,33.6875,1663.85,54.8073
2/15/2012,48.6115,21.6583,81.838,13.2395,47.9848,42.7355,32.8788,65.9439,65.1354,52.4451,40.4183,34.7344,73.8619,75.77,19.5683,33.5514,1652.15,54.7425
2/16/2012,49.2556,22.0033,82.8654,13.4426,48.627,43.1984,33.2635,66.8138,66.174,52.5176,41.1035,35.3178,75.4917,77.0012,19.8676,33.9868,1680.23,55.5066
2/17/2012,49.3444,21.9306,82.8654,13.4807,48.52,43.2283,33.1865,67.026,65.8278,52.759,41.032,35.243,75.3332,76.5908,19.7928,34.0412,1677.89,55.3642
2/18/2012,49.3444,21.9306,82.8654,13.4807,48.52,43.2283,33.1865,67.026,65.8278,52.759,41.032,35.243,75.3332,76.5908,19.7928,34.0412,1677.89,55.3642
2/19/2012,49.3444,21.9306,82.8654,13.4807,48.52,43.2283,33.1865,67.026,65.8278,52.759,41.032,35.243,75.3332,76.5908,19.7928,34.0412,1677.89,55.3642
2/20/2012,49.3444,21.9306,82.8654,13.4807,48.52,43.2283,33.1865,67.026,65.8278,52.759,41.032,35.243,75.3332,76.5908,19.7928,34.0412,1677.89,55.3642
2/21/2012,49.3,21.8217,82.642,13.4807,48.3059,43.2581,33.0634,67.026,65.4816,52.421,40.8172,35.1981,74.8579,76.1804,19.7928,34.014,1673.21,55.1958
2/22/2012,49.1001,21.7128,82.3517,13.3664,48.1989,43.1835,33.0019,67.026,65.3332,52.421,40.5922,35.0037,74.3825,76.0265,19.7554,33.8236,1668.53,55.1052
2/23/2012,49.4554,21.9306,82.9324,13.4426,48.4843,43.4074,33.1865,67.7049,65.7783,52.8073,41.0422,35.4375,74.8352,76.5395,19.9424,34.014,1684.91,55.4807
2/24/2012,49.522,21.9488,83.0888,13.468,48.4129,43.4821,33.2789,67.6625,65.8772,52.8073,41.0217,35.3926,75.1521,76.6934,19.9424,34.0412,1687.25,55.5714
2/25/2012,49.522,21.9488,83.0888,13.468,48.4129,43.4821,33.2789,67.6625,65.8772,52.8073,41.0217,35.3926,75.1521,76.6934,19.9424,34.0412,1687.25,55.5714
2/26/2012,49.522,21.9488,83.0888,13.468,48.4129,43.4821,33.2789,67.6625,65.8772,52.8073,41.0217,35.3926,75.1521,76.6934,19.9424,34.0412,1687.25,55.5714
2/27/2012,49.522,21.9488,82.9994,13.468,48.4486,43.6016,33.4019,67.6837,65.7783,52.5659,41.0217,35.4524,75.2653,76.5395,19.9799,34.014,1689.59,55.4678
2/28/2012,49.4998,21.9125,82.9101,13.4807,48.2702,43.6165,33.3558,67.6201,65.7783,52.6624,40.9399,35.3328,75.3332,76.5395,20.1295,33.9596,1689.59,55.5714
2/29/2012,49.1445,21.7491,82.6197,13.3918,48.0205,43.512,33.2481,67.0896,65.4321,51.7932,40.5615,35.0336,74.4504,76.1291,20.0173,33.8236,1668.53,55.3642
3/1/2012,49.4554,21.9669,83.2228,13.4426,48.4843,43.6464,33.5712,67.7262,66.0256,52.252,40.8581,35.3178,74.9258,76.796,20.1295,34.1229,1687.25,55.7527
3/2/2012,49.0779,21.7491,82.6867,13.3156,48.0562,43.4074,33.3865,67.1957,65.531,51.6483,40.4388,34.9438,74.3599,76.2317,20.0173,33.8508,1663.85,55.3771
3/3/2012,49.0779,21.7491,82.6867,13.3156,48.0562,43.4074,33.3865,67.1957,65.531,51.6483,40.4388,34.9438,74.3599,76.2317,20.0173,33.8508,1663.85,55.3771
3/4/2012,49.0779,21.7491,82.6867,13.3156,48.0562,43.4074,33.3865,67.1957,65.531,51.6483,40.4388,34.9438,74.3599,76.2317,20.0173,33.8508,1663.85,55.3771
3/5/2012,48.878,21.6038,82.2177,13.2522,47.6281,43.1835,33.125,66.6016,64.8881,51.1413,40.3058,34.884,74.1109,75.5135,19.905,33.7147,1652.15,54.9627
3/6/2012,48.1008,21.15,80.4755,12.9856,46.6648,42.4667,32.4788,65.1376,63.5527,50.0064,39.5081,34.1809,72.4358,73.9745,19.4935,33.1161,1621.73,54.1468
3/7/2012,48.4561,21.4042,81.3019,13.1125,47.2713,42.8699,32.8327,65.859,64.1957,50.8998,39.9274,34.525,72.9564,74.6927,19.718,33.4426,1640.45,54.6001
3/8/2012,48.878,21.6946,82.3293,13.3029,47.9848,43.3029,33.2942,66.7714,65.1354,51.8173,40.4286,35.0336,74.0882,75.8213,20.0547,33.8236,1663.85,55.3383
3/9/2012,49.1667,21.8399,82.9994,13.4045,48.4486,43.6314,33.5404,67.3867,65.7783,51.8898,40.8376,35.4225,74.7447,76.5395,20.2043,34.0685,1673.21,55.8045
3/10/2012,49.1667,21.8399,82.9994,13.4045,48.4486,43.6314,33.5404,67.3867,65.7783,51.8898,40.8376,35.4225,74.7447,76.5395,20.2043,34.0685,1673.21,55.8045
3/11/2012,49.1667,21.8399,82.9994,13.4045,48.4486,43.6314,33.5404,67.3867,65.7783,51.8898,40.8376,35.4225,74.7447,76.5395,20.2043,34.0685,1673.21,55.8045
3/12/2012,49.0113,21.7128,82.843,13.3537,48.0918,43.4522,33.4173,66.8138,65.3332,51.5517,40.674,35.3178,74.5183,75.9752,20.0547,34.014,1668.53,55.4678
3/13/2012,49.7663,22.1666,84.4289,13.6584,49.1265,44.2436,34.0789,68.0869,66.4213,52.6624,41.4922,35.9461,75.9444,77.309,20.4288,34.6671,1696.61,56.3225
3/14/2012,49.522,22.0214,83.8482,13.6457,48.841,44.2436,33.8943,67.7049,65.9762,52.1312,41.1854,35.7067,75.5369,76.7447,20.3914,34.6127,1689.59,55.9729
3/15/2012,49.8551,22.2211,84.4289,13.7726,49.4119,44.5273,34.1558,68.299,66.3718,52.7832,41.5536,36.0059,76.6235,77.2064,20.5037,34.8848,1701.29,56.5556
3/16/2012,49.9884,22.2211,84.5852,13.7726,49.5189,44.4826,34.1404,68.3415,66.4213,53.0005,41.5229,35.9311,76.5782,77.2577,20.5411,34.8848,1701.29,56.7369
3/17/2012,49.9884,22.2211,84.5852,13.7726,49.5189,44.4826,34.1404,68.3415,66.4213,53.0005,41.5229,35.9311,76.5782,77.2577,20.5411,34.8848,1701.29,56.7369
3/18/2012,49.9884,22.2211,84.5852,13.7726,49.5189,44.4826,34.1404,68.3415,66.4213,53.0005,41.5229,35.9311,76.5782,77.2577,20.5411,34.8848,1701.29,56.7369
3/19/2012,50.1216,22.2756,84.7193,13.798,49.5902,44.5124,34.202,68.5961,66.6191,53.4593,41.7581,36.1256,76.6914,77.5142,20.6159,34.9392,1705.97,56.8535
3/20/2012,49.7885,22.1303,84.1162,13.6838,49.0908,44.3332,33.9558,68.002,66.0256,52.9522,41.4206,35.8563,76.1255,76.796,20.5037,34.7487,1689.59,56.5297
3/21/2012,49.6775,22.1122,84.0045,13.6457,49.1621,44.3332,34.0943,67.8959,66.1245,52.7349,41.4513,35.8563,75.9444,76.9499,20.5411,34.6943,1694.27,56.6722
3/22/2012,49.2556,21.8762,83.3121,13.4934,48.52,44.0644,33.7558,66.8775,65.7289,51.8656,41.032,35.5422,75.1295,76.4882,20.354,34.4222,1673.21,56.3225
3/23/2012,49.4998,22.0033,83.7141,13.5949,48.734,44.2436,33.9096,67.323,65.9762,52.5417,41.349,35.7666,75.6501,76.796,20.4288,34.6127,1680.23,56.5556
3/24/2012,49.4998,22.0033,83.7141,13.5949,48.734,44.2436,33.9096,67.323,65.9762,52.5417,41.349,35.7666,75.6501,76.796,20.4288,34.6127,1680.23,56.5556
3/25/2012,49.4998,22.0033,83.7141,13.5949,48.734,44.2436,33.9096,67.323,65.9762,52.5417,41.349,35.7666,75.6501,76.796,20.4288,34.6127,1680.23,56.5556
3/26/2012,50.055,22.3482,84.9426,13.7599,49.3762,44.8111,34.4481,68.1293,66.8169,53.411,42.0036,36.335,76.8725,77.7194,20.803,35.1025,1710.65,57.4233
3/27/2012,49.944,22.2393,84.8086,13.7345,49.1621,44.7663,34.3251,67.7898,66.5202,52.7832,41.7785,36.1106,76.6235,77.3603,20.7656,34.9936,1698.95,57.2161
3/28/2012,49.6553,22.0577,84.2725,13.6711,48.8054,44.5572,33.9712,67.1321,65.9762,52.1795,41.5331,35.8264,75.8539,76.7447,20.6159,34.776,1687.25,56.7887
3/29/2012,49.5442,22.0214,84.2279,13.6584,48.734,44.6468,34.0635,66.8775,65.7289,52.1071,41.482,35.7516,75.6954,76.1804,20.6159,34.7487,1682.57,56.5297
3/30/2012,49.6775,22.0396,84.5852,13.7218,48.7697,44.7961,34.2174,66.9199,65.9762,52.252,41.482,35.6469,75.718,76.4882,20.6908,34.8032,1687.25,56.5686
3/31/2012,49.6775,22.0396,84.5852,13.7218,48.7697,44.7961,34.2174,66.9199,65.9762,52.252,41.482,35.6469,75.718,76.4882,20.6908,34.8032,1687.25,56.5686
4/1/2012,49.6775,22.0396,84.5852,13.7218,48.7697,44.7961,34.2174,66.9199,65.9762,52.252,41.482,35.6469,75.718,76.4882,20.6908,34.8032,1687.25,56.5686
4/2/2012,50.055,22.2029,85.2776,13.8488,49.1265,45.0798,34.5251,67.4928,66.3718,53.0488,41.8604,36.0059,76.284,76.8986,20.8404,35.0753,1701.29,56.8794
4/3/2012,49.8107,22.2574,85.099,13.798,49.0194,44.9753,34.5251,67.4503,66.3224,53.0971,41.7683,35.961,75.8539,76.9499,20.8404,35.0209,1705.97,56.9571
4/4/2012,49.2111,21.8762,84.0045,13.6457,48.4129,44.4079,34.0327,66.4743,65.3827,52.0105,41.1445,35.4524,74.8126,75.8213,20.5037,34.6127,1680.23,56.1412
4/5/2012,48.9669,21.8762,83.4908,13.6203,48.2346,44.2287,34.0789,66.1985,65.4816,51.9381,41.0524,35.3178,74.5636,75.9752,20.5037,34.5311,1680.23,56.0247
4/6/2012,48.9669,21.8762,83.4908,13.6203,48.2346,44.2287,34.0789,66.1985,65.4816,51.9381,41.0524,35.3178,74.5636,75.9752,20.5037,34.5311,1680.23,56.0247
4/7/2012,48.9669,21.8762,83.4908,13.6203,48.2346,44.2287,34.0789,66.1985,65.4816,51.9381,41.0524,35.3178,74.5636,75.9752,20.5037,34.5311,1680.23,56.0247
4/8/2012,48.9669,21.8762,83.4908,13.6203,48.2346,44.2287,34.0789,66.1985,65.4816,51.9381,41.0524,35.3178,74.5636,75.9752,20.5037,34.5311,1680.23,56.0247
4/9/2012,48.3673,21.5494,82.3517,13.4299,47.5567,43.6464,33.5712,65.4771,64.6408,51.0688,40.4592,34.7943,73.3412,75.1031,20.2418,34.0685,1652.15,55.3253
4/10/2012,47.59,20.9685,80.6318,13.1506,46.3437,42.8549,32.7557,63.7797,63.2065,49.7166,39.4979,33.9566,71.7794,73.4102,19.8676,33.3882,1610.03,54.2116
4/11/2012,47.9009,21.2589,81.4136,13.2776,46.8075,43.2283,33.0788,64.5648,63.9484,50.2478,40.0195,34.3605,72.5263,74.2823,20.0173,33.7419,1631.09,54.8461
4/12/2012,48.6338,21.7128,82.6644,13.5061,47.8421,43.8405,33.6635,65.9863,65.3332,51.9622,40.7047,34.9438,73.7713,75.9752,20.3166,34.3134,1666.19,55.5973
4/13/2012,47.9897,21.4586,81.7039,13.3283,47.2356,43.3925,33.325,65.0315,64.6408,51.3103,40.1958,34.525,72.6622,75.1544,20.0547,33.9052,1649.81,54.9497
4/14/2012,47.9897,21.4586,81.7039,13.3283,47.2356,43.3925,33.325,65.0315,64.6408,51.3103,40.1958,34.525,72.6622,75.1544,20.0547,33.9052,1649.81,54.9497
4/15/2012,47.9897,21.4586,81.7039,13.3283,47.2356,43.3925,33.325,65.0315,64.6408,51.3103,40.1958,34.525,72.6622,75.1544,20.0547,33.9052,1649.81,54.9497
4/16/2012,48.1008,21.4223,81.7486,13.3537,47.1286,43.4224,33.2327,64.8618,64.3935,51.3103,40.1958,34.525,72.2547,75.0005,20.0173,33.9596,1642.79,54.8461
4/17/2012,48.7226,21.7854,82.8877,13.5441,47.8778,44.0196,33.7558,65.9227,65.4321,52.2037,40.7959,35.0037,73.4997,76.1804,20.2792,34.4494,1670.87,55.6879
4/18/2012,48.4783,21.7309,82.374,13.4553,47.8421,43.8853,33.7096,65.7954,65.4321,52.252,40.5786,34.8541,72.9338,76.283,20.2418,34.2862,1682.57,55.3642
4/19/2012,48.3895,21.6402,82.106,13.4045,47.6994,43.6762,33.5558,65.6681,65.63,51.9139,40.4545,34.7045,72.7301,76.6421,20.1669,34.0957,1675.55,55.2476
4/20/2012,48.4561,21.6402,82.3293,13.4299,47.8421,43.7658,33.5558,65.7529,65.2838,52.3244,40.5786,34.7494,72.798,76.1804,20.2043,34.2045,1668.53,55.3642
4/21/2012,48.4561,21.6402,82.3293,13.4299,47.8421,43.7658,33.5558,65.7529,65.2838,52.3244,40.5786,34.7494,72.798,76.1804,20.2043,34.2045,1668.53,55.3642
4/22/2012,48.4561,21.6402,82.3293,13.4299,47.8421,43.7658,33.5558,65.7529,65.2838,52.3244,40.5786,34.7494,72.798,76.1804,20.2043,34.2045,1668.53,55.3642
4/23/2012,48.0342,21.386,81.5253,13.2902,47.3426,43.3776,33.1558,65.0315,64.4924,51.7691,40.0717,34.3156,72.051,75.1544,19.9799,33.8508,1645.13,54.7166
4/24/2012,48.1674,21.386,82.0836,13.3537,47.2713,43.512,33.0173,65.1376,64.3441,51.8898,40.2165,34.4352,72.1415,74.8466,19.9799,34.014,1638.11,54.7166
4/25/2012,48.6338,21.8036,83.1781,13.5314,48.1632,44.0943,33.6635,66.3682,65.8278,52.6624,40.9304,35.0037,73.4997,76.6934,20.2418,34.5038,1673.21,55.6491
4/26/2012,49.0335,22.0577,83.9598,13.6584,48.4843,44.5273,34.0789,66.8987,66.4707,52.5659,41.2615,35.258,72.9564,77.4116,20.354,34.776,1691.93,56.0117
4/27/2012,49.1667,22.2029,84.0938,13.7345,48.7697,44.602,34.2943,67.1533,66.8169,53.0971,41.5305,35.4524,73.1828,77.7194,20.4662,34.8848,1705.97,55.9469
4/28/2012,49.1667,22.2029,84.0938,13.7345,48.7697,44.602,34.2943,67.1533,66.8169,53.0971,41.5305,35.4524,73.1828,77.7194,20.4662,34.8848,1705.97,55.9469
4/29/2012,49.1667,22.2029,84.0938,13.7345,48.7697,44.602,34.2943,67.1533,66.8169,53.0971,41.5305,35.4524,73.1828,77.7194,20.4662,34.8848,1705.97,55.9469
4/30/2012,48.9669,21.9851,83.9375,13.633,48.2702,44.3631,33.9404,66.6653,66.2729,52.7107,41.1787,35.1233,72.7301,77.2064,20.2792,34.6671,1689.59,55.8433
5/1/2012,49.2111,22.0759,84.4289,13.6711,48.4129,44.5871,34.0943,66.8138,66.6191,52.9522,41.2718,35.2879,73.047,77.6168,20.3166,34.8304,1696.61,56.0635
5/2/2012,49.0113,22.1303,84.0715,13.6203,48.5913,44.5124,34.0789,66.6016,66.4707,52.3485,41.3443,35.3477,73.1828,77.4116,20.4662,34.7487,1708.31,56.0894
5/3/2012,48.5893,21.7672,83.2451,13.4426,47.9135,44.0943,33.325,65.2437,65.63,51.4793,40.7338,34.7943,72.2547,76.3856,20.2418,34.4222,1680.23,55.3642
5/4/2012,47.9675,21.3497,82.106,13.2395,46.8788,43.5866,32.725,63.8858,64.3935,50.7066,40.0613,34.1062,70.8965,75.0005,19.905,33.9596,1645.13,54.5224
5/5/2012,47.9675,21.3497,82.106,13.2395,46.8788,43.5866,32.725,63.8858,64.3935,50.7066,40.0613,34.1062,70.8965,75.0005,19.905,33.9596,1645.13,54.5224
5/6/2012,47.9675,21.3497,82.106,13.2395,46.8788,43.5866,32.725,63.8858,64.3935,50.7066,40.0613,34.1062,70.8965,75.0005,19.905,33.9596,1645.13,54.5224
5/7/2012,48.012,21.4223,82.039,13.2141,46.7718,43.6165,32.8173,63.6524,64.5419,51.3827,40.1441,34.0762,70.8965,75.1544,19.9424,33.9868,1642.79,54.6001
5/8/2012,47.8121,21.3315,81.7933,13.1633,46.4864,43.4373,32.5557,63.1007,64.0968,51.5034,40.0303,33.9266,70.806,74.6414,19.8302,33.878,1635.77,54.5224
5/9/2012,47.5678,21.1863,81.4136,13.0998,46.2367,43.1984,32.4173,62.8461,63.8,50.9239,39.844,33.7621,70.5796,74.2823,19.6057,33.6331,1628.75,54.2375
5/10/2012,47.5456,21.2408,81.5476,13.1252,46.3794,43.3328,32.3711,62.8461,63.6517,51.0688,39.9682,33.8668,70.6475,74.0258,19.6431,33.7419,1628.75,54.3022
5/11/2012,47.4568,21.2408,81.5922,13.1125,46.308,43.2432,32.3557,62.6976,63.7011,50.7549,39.9475,33.8369,70.6249,74.1284,19.6431,33.7147,1628.75,54.3022
5/12/2012,47.4568,21.2408,81.5922,13.1125,46.308,43.2432,32.3557,62.6976,63.7011,50.7549,39.9475,33.8369,70.6249,74.1284,19.6431,33.7147,1628.75,54.3022
5/13/2012,47.4568,21.2408,81.5922,13.1125,46.308,43.2432,32.3557,62.6976,63.7011,50.7549,39.9475,33.8369,70.6249,74.1284,19.6431,33.7147,1628.75,54.3022
5/14/2012,46.9682,20.9321,80.6095,12.9221,45.5945,42.8848,31.9249,61.8065,63.0582,49.5476,39.4198,33.3732,69.5384,73.4102,19.3438,33.3338,1610.03,53.7324
5/15/2012,46.5241,20.8414,80.0064,12.7952,45.3804,42.6907,31.8018,61.2973,62.5636,49.113,39.2543,33.2685,69.1309,72.7433,19.3064,33.1161,1603.01,53.5511
5/16/2012,46.1465,20.6598,79.4704,12.6937,44.988,42.4219,31.5711,61.0851,62.1185,48.6784,38.9749,33.074,68.4292,72.3329,19.1193,32.844,1591.3,53.2791
5/17/2012,45.5025,20.0426,77.5942,12.3763,43.668,41.6305,30.7556,59.2392,60.4369,46.964,37.9713,32.2662,67.2521,70.3322,18.7077,32.1365,1549.18,52.3208
5/18/2012,45.1916,19.8066,76.8347,12.2113,43.2398,41.3468,30.3864,58.4753,59.794,46.6984,37.5264,31.9371,66.2109,69.5627,18.4458,31.8099,1528.12,51.7768
5/19/2012,45.1916,19.8066,76.8347,12.2113,43.2398,41.3468,30.3864,58.4753,59.794,46.6984,37.5264,31.9371,66.2109,69.5627,18.4458,31.8099,1528.12,51.7768
5/20/2012,45.1916,19.8066,76.8347,12.2113,43.2398,41.3468,30.3864,58.4753,59.794,46.6984,37.5264,31.9371,66.2109,69.5627,18.4458,31.8099,1528.12,51.7768
5/21/2012,45.9245,20.3149,78.5769,12.5159,44.4885,42.183,31.2633,59.9818,61.525,48.2679,38.4266,32.715,67.5464,71.5634,18.8574,32.4086,1570.24,52.8776
5/22/2012,45.8801,20.3694,78.7556,12.5286,44.5599,42.2129,31.4787,60.0242,61.525,47.8091,38.3541,32.6103,67.2974,71.5121,18.8574,32.3814,1572.58,53.0201
5/23/2012,46.0577,20.5146,78.979,12.5794,44.881,42.3473,31.6787,60.4698,61.9701,48.2679,38.5818,32.8197,67.3427,72.0251,18.8574,32.4902,1584.28,53.0978
5/24/2012,46.0577,20.5327,79.2247,12.6175,44.7739,42.4369,31.5711,60.491,61.7723,48.123,38.6542,32.8646,67.3653,71.8712,18.82,32.5718,1579.6,53.0978
5/25/2012,46.1021,20.4783,79.2917,12.6175,44.9166,42.4817,31.4787,60.3849,61.9207,48.0989,38.6438,32.8646,67.2747,72.0251,18.8574,32.5446,1574.92,53.1237
5/26/2012,46.1021,20.4783,79.2917,12.6175,44.9166,42.4817,31.4787,60.3849,61.9207,48.0989,38.6438,32.8646,67.2747,72.0251,18.8574,32.5446,1574.92,53.1237
5/27/2012,46.1021,20.4783,79.2917,12.6175,44.9166,42.4817,31.4787,60.3849,61.9207,48.0989,38.6438,32.8646,67.2747,72.0251,18.8574,32.5446,1574.92,53.1237
5/28/2012,46.1021,20.4783,79.2917,12.6175,44.9166,42.4817,31.4787,60.3849,61.9207,48.0989,38.6438,32.8646,67.2747,72.0251,18.8574,32.5446,1574.92,53.1237
5/29/2012,46.5019,20.7324,80.3191,12.7952,45.6302,42.8848,31.8634,61.4034,62.7614,48.7991,39.1612,33.3433,68.4292,72.9998,19.1941,32.9256,1595.98,53.6158
5/30/2012,45.7246,20.2967,78.8226,12.554,44.5599,42.1233,31.2326,60.1091,61.525,47.5435,38.3955,32.6851,66.9126,71.5121,18.8948,32.3542,1563.22,52.8129
5/31/2012,45.5914,20.2423,78.7333,12.4906,44.0961,41.959,31.0018,59.5999,61.3766,47.6159,38.3128,32.5803,66.7767,71.4095,18.8574,32.2725,1556.2,52.4632
6/1/2012,44.6809,19.4979,76.455,12.097,42.4906,40.9586,29.9248,57.5206,59.2994,46.4569,37.1126,31.608,64.83,68.6906,18.2587,31.2929,1495.36,50.9868
6/2/2012,44.6809,19.4979,76.455,12.097,42.4906,40.9586,29.9248,57.5206,59.2994,46.4569,37.1126,31.608,64.83,68.6906,18.2587,31.2929,1495.36,50.9868
6/3/2012,44.6809,19.4979,76.455,12.097,42.4906,40.9586,29.9248,57.5206,59.2994,46.4569,37.1126,31.608,64.83,68.6906,18.2587,31.2929,1495.36,50.9868
